date,home_team,away_team,home_xg,away_xg,home_goals,away_goals,home_npxg,away_npxg,home_ppda,away_ppda
2023-12-26,Burnley,Liverpool,0.972,1.685,0,2,0.972389,1.68451,15.6,9.2
2023-12-26,Manchester United,Aston Villa,1.201,1.836,3,2,1.20104,1.83637,7.444444444444445,15.214285714285714
2023-12-27,Brentford,Wolverhampton Wanderers,2.593,1.895,1,4,2.59347,1.89483,10.476190476190476,13.545454545454545
2023-12-27,Chelsea,Crystal Palace,2.73,0.958,2,1,1.96888,0.958077,7.291666666666667,12.870967741935484
2023-12-27,Everton,Manchester City,1.235,2.283,1,3,1.23529,1.52204,22.130434782608695,11.76923076923077
2023-12-28,Brighton,Tottenham,3.847,2.07,4,2,2.32468,2.06955,8.030303030303031,12.409090909090908
2023-12-28,Arsenal,West Ham,2.788,1.597,0,2,2.7884,0.835941,5.230769230769231,33.55555555555556
2023-12-30,Luton,Chelsea,2.641,1.575,2,3,2.64093,1.57463,7.71875,8.88
2023-12-30,Aston Villa,Burnley,2.926,1.119,3,2,2.1647,1.11923,8.333333333333334,19.071428571428573
2023-12-30,Crystal Palace,Brentford,1.611,1.287,3,1,1.61057,1.28731,9.142857142857142,9.3
2023-12-30,Manchester City,Sheffield United,2.242,0.263,2,0,2.24229,0.263211,9.571428571428571,116.75
2023-12-30,Wolverhampton Wanderers,Everton,2.645,0.52,3,0,2.64477,0.519641,10.818181818181818,8.25
2023-12-30,Nottingham Forest,Manchester United,0.744,0.652,2,1,0.744348,0.651905,15.333333333333334,13.125
2023-12-31,Fulham,Arsenal,1.528,1.659,2,1,1.52829,1.6591,21.88235294117647,12.15
2023-12-31,Tottenham,Bournemouth,2.15,1.582,3,1,2.15027,1.58229,10.65,5.95
2024-01-01,Liverpool,Newcastle United,6.672,0.911,4,2,5.02355,0.910974,4.825,14.947368421052632
2024-01-02,West Ham,Brighton,0.983,2.155,0,0,0.9831,2.1552,37.69230769230769,10.19047619047619
2024-01-12,Burnley,Luton,1.52,0.965,1,1,1.52023,0.965167,19.0625,6.666666666666667
2024-01-13,Chelsea,Fulham,2.046,0.698,1,0,1.28443,0.697847,8.37037037037037,10.72
2024-01-13,Newcastle United,Manchester City,1.236,2.555,2,3,1.23638,2.55452,17.1875,9.235294117647058
2024-01-14,Everton,Aston Villa,1.037,1.343,0,0,1.03664,1.3435,8.944444444444445,7.923076923076923
2024-01-14,Manchester United,Tottenham,0.923,1.312,2,2,0.923233,1.31224,19.36842105263158,6.5
2024-01-20,Arsenal,Crystal Palace,3.522,0.288,5,0,3.52167,0.288083,9.772727272727273,20.25
2024-01-20,Brentford,Nottingham Forest,1.942,1.223,3,2,1.94219,1.22251,8.0,13.0
2024-01-21,Sheffield United,West Ham,2.614,2.424,2,2,1.85245,1.66293,8.521739130434783,11.291666666666666
2024-01-21,Bournemouth,Liverpool,0.835,1.533,0,4,0.834585,1.53344,10.035714285714286,4.806451612903226
2024-01-22,Brighton,Wolverhampton Wanderers,1.37,1.141,0,0,1.3701,1.14116,8.863636363636363,25.375
2024-01-30,Nottingham Forest,Arsenal,0.632,1.391,1,2,0.631618,1.39143,39.714285714285715,8.555555555555555
2024-01-30,Fulham,Everton,2.375,2.833,0,0,2.37499,2.83317,11.9,11.633333333333333
2024-01-30,Luton,Brighton,3.633,1.014,4,0,3.63312,1.01366,12.96,7.083333333333333
2024-01-30,Crystal Palace,Sheffield United,1.16,0.768,3,2,1.1601,0.768467,8.96,7.838709677419355
2024-01-30,Aston Villa,Newcastle United,1.445,3.322,1,3,1.44485,3.3224,9.347826086956522,11.0
2024-01-31,Tottenham,Brentford,3.362,1.596,3,2,3.36194,1.59637,5.428571428571429,9.454545454545455
2024-01-31,Manchester City,Burnley,1.848,1.491,3,1,1.84756,1.49114,13.416666666666666,22.59090909090909
